Date,USDINR
07-06-2022 23:58,77.67085
08-06-2022 23:58,77.72455
09-06-2022 23:58,77.81895
10-06-2022 23:58,78.1778
11-06-2022 23:58,78.1435
12-06-2022 23:58,78.17785
13-06-2022 23:58,78.16085
14-06-2022 23:58,77.98575
15-06-2022 23:58,77.90045
16-06-2022 23:58,77.97795
17-06-2022 23:58,77.9617
18-06-2022 23:58,77.9515
19-06-2022 23:58,77.96165
20-06-2022 23:58,77.93425
21-06-2022 23:58,78.13515
22-06-2022 23:58,78.19335
23-06-2022 23:58,78.14265
24-06-2022 23:58,78.2525
25-06-2022 23:58,78.2525
26-06-2022 23:58,78.25255
27-06-2022 23:58,78.44135
28-06-2022 23:58,79.07345
29-06-2022 23:58,78.89855
30-06-2022 23:58,78.96325
01-07-2022 23:58,78.9509
02-07-2022 23:58,78.9509
03-07-2022 23:58,78.95095
04-07-2022 23:58,78.93975
05-07-2022 23:58,79.36865
06-07-2022 23:58,79.04415
07-07-2022 23:58,79.22185
08-07-2022 23:58,79.33265
09-07-2022 23:58,79.2905
10-07-2022 23:58,79.33165
11-07-2022 23:58,79.47805
12-07-2022 23:58,79.47665
13-07-2022 23:58,79.80775
14-07-2022 23:58,79.87835
15-07-2022 23:58,79.7207
16-07-2022 23:58,79.7855
17-07-2022 23:58,79.72075
18-07-2022 23:58,80.03055
19-07-2022 23:58,79.85615
20-07-2022 23:58,80.00365
21-07-2022 23:58,79.77615
22-07-2022 23:58,79.877
23-07-2022 23:58,79.8455
24-07-2022 23:58,79.87705
25-07-2022 23:58,79.72275
26-07-2022 23:58,79.84145
27-07-2022 23:58,79.84765
28-07-2022 23:58,79.57175
29-07-2022 23:58,79.195
30-07-2022 23:58,79.195
31-07-2022 23:58,79.19505
01-08-2022 23:58,78.95595
02-08-2022 23:58,78.60475
03-08-2022 23:58,79.11855
04-08-2022 23:58,79.15515
05-08-2022 23:58,79.6475
06-08-2022 23:58,79.3655
07-08-2022 23:58,79.41085
08-08-2022 23:58,79.60215
09-08-2022 23:58,79.57865
10-08-2022 23:58,79.09805
11-08-2022 23:58,79.61425
12-08-2022 23:58,79.63
13-08-2022 23:58,79.63
14-08-2022 23:58,79.62785
15-08-2022 23:58,79.55315
16-08-2022 23:58,79.15505
17-08-2022 23:58,79.35995
18-08-2022 23:58,79.76695
19-08-2022 23:58,79.918
20-08-2022 23:58,79.9255
21-08-2022 23:58,79.91815
22-08-2022 23:58,79.88405
23-08-2022 23:58,79.85475
24-08-2022 23:58,79.79705
25-08-2022 23:58,79.88315
26-08-2022 23:58,79.9593
27-08-2022 23:58,79.9715
28-08-2022 23:58,79.95935
29-08-2022 23:58,79.96805
30-08-2022 23:58,79.68255
31-08-2022 23:58,79.54905
01-09-2022 23:58,79.71705
02-09-2022 23:58,79.7124
03-09-2022 23:58,79.7123
04-09-2022 23:58,79.72475
05-09-2022 23:58,79.7905
06-09-2022 23:58,79.89515
07-09-2022 23:58,79.65005
08-09-2022 23:58,79.70655
09-09-2022 23:58,79.65605
10-09-2022 23:58,79.6555
11-09-2022 23:58,79.65605
12-09-2022 23:58,79.35555
13-09-2022 23:58,79.60265
14-09-2022 23:58,79.45395
15-09-2022 23:58,79.84935
16-09-2022 23:58,79.6896
17-09-2022 23:58,79.6505
18-09-2022 23:58,79.68975
19-09-2022 23:58,79.70775
20-09-2022 23:58,79.76295
21-09-2022 23:58,80.05095
22-09-2022 23:58,81.06245
23-09-2022 23:58,81.2364
24-09-2022 23:58,81.2555
25-09-2022 23:58,81.25505
26-09-2022 23:58,81.61605
27-09-2022 23:58,81.72485
28-09-2022 23:58,81.42895
29-09-2022 23:58,81.48085
30-09-2022 23:58,81.6384
01-10-2022 23:58,81.6384
02-10-2022 23:58,81.52155
03-10-2022 23:58,81.49525
04-10-2022 23:58,81.46575
05-10-2022 23:58,81.64905
06-10-2022 23:58,82.3565
07-10-2022 23:58,82.8246
08-10-2022 23:58,82.8325
09-10-2022 23:58,82.83255
10-10-2022 23:58,82.42095
11-10-2022 23:58,82.27415
12-10-2022 23:58,82.20025
13-10-2022 23:58,82.19235
14-10-2022 23:58,82.4183
15-10-2022 23:58,82.4183
16-10-2022 23:58,82.41305
17-10-2022 23:58,82.19495
18-10-2022 23:58,82.28665
19-10-2022 23:58,82.99725
20-10-2022 23:58,82.82595
21-10-2022 23:58,82.541
22-10-2022 23:58,82.5415
23-10-2022 23:58,82.54155
24-10-2022 23:58,82.76175
25-10-2022 23:58,82.44555
26-10-2022 23:58,82.04985
27-10-2022 23:58,82.44275
28-10-2022 23:58,82.2877
29-10-2022 23:58,82.2877
30-10-2022 23:58,82.2877
31-10-2022 23:58,82.72925
01-11-2022 23:58,82.68365
02-11-2022 23:58,82.88865
03-11-2022 23:58,82.68205
04-11-2022 23:58,81.94895
05-11-2022 23:58,81.9825
06-11-2022 23:58,81.9825
07-11-2022 23:58,81.82625
08-11-2022 23:58,81.40545
09-11-2022 23:58,81.34405
10-11-2022 23:58,80.48315
11-11-2022 23:58,80.54815
12-11-2022 23:58,80.5045
13-11-2022 23:58,80.5045
14-11-2022 23:58,80.99225
15-11-2022 23:58,81.07165
16-11-2022 23:58,81.49555
17-11-2022 23:58,81.52515
18-11-2022 23:58,81.5201
19-11-2022 23:58,81.52015
20-11-2022 23:58,81.52015
21-11-2022 23:58,81.72785
22-11-2022 23:58,81.71235
23-11-2022 23:58,81.63315
24-11-2022 23:58,81.65565
25-11-2022 23:58,81.6699
26-11-2022 23:58,81.66995
27-11-2022 23:58,81.66995
28-11-2022 23:58,81.65055
29-11-2022 23:58,81.63115
30-11-2022 23:58,81.30555
01-12-2022 23:58,81.16245
02-12-2022 23:58,81.4215
03-12-2022 23:58,81.4375
04-12-2022 23:58,81.42275
05-12-2022 23:58,81.89925
06-12-2022 23:58,82.37245
07-12-2022 23:58,82.25375
08-12-2022 23:58,82.27945
09-12-2022 23:58,82.4401
10-12-2022 23:58,82.4205
11-12-2022 23:58,82.4205
12-12-2022 23:58,82.64495
13-12-2022 23:58,82.40275
14-12-2022 23:58,82.50825
15-12-2022 23:58,82.85815
16-12-2022 23:58,82.6823
17-12-2022 23:58,82.7335
18-12-2022 23:58,82.7335
19-12-2022 23:58,82.58215
20-12-2022 23:58,82.63715
21-12-2022 23:58,82.87885
22-12-2022 23:58,82.87525
23-12-2022 23:58,82.60435
24-12-2022 23:58,82.60435
25-12-2022 23:58,82.60435
26-12-2022 23:58,82.90315
27-12-2022 23:58,82.77635
28-12-2022 23:58,82.8525
29-12-2022 23:58,82.8356
30-12-2022 23:58,82.75005
31-12-2022 23:58,82.75005
01-01-2023 23:58,82.75005
02-01-2023 23:58,82.70625
03-01-2023 23:58,82.78595
04-01-2023 23:58,82.66675
05-01-2023 23:58,82.64545
06-01-2023 23:58,82.2736
07-01-2023 23:58,82.27365
08-01-2023 23:58,82.27365
09-01-2023 23:58,82.18045
10-01-2023 23:58,81.63765
11-01-2023 23:58,81.63205
12-01-2023 23:58,81.11585
13-01-2023 23:58,81.28505
14-01-2023 23:58,81.2855
15-01-2023 23:58,81.2855
16-01-2023 23:58,81.65285
17-01-2023 23:58,81.52665
18-01-2023 23:58,81.43625
19-01-2023 23:58,81.24005
20-01-2023 23:58,80.97625
21-01-2023 23:58,80.97625
22-01-2023 23:58,80.97625
23-01-2023 23:58,81.48835
24-01-2023 23:58,81.60215
25-01-2023 23:58,81.50295
26-01-2023 23:58,81.44535
27-01-2023 23:58,81.51455
28-01-2023 23:58,81.5155
29-01-2023 23:58,81.5155
30-01-2023 23:58,81.58015
31-01-2023 23:58,81.76865
01-02-2023 23:58,81.71055
02-02-2023 23:58,82.04635
03-02-2023 23:58,82.4916
04-02-2023 23:58,82.2335
05-02-2023 23:58,82.2335
06-02-2023 23:58,82.75525
07-02-2023 23:58,82.74215
08-02-2023 23:58,82.65975
09-02-2023 23:58,82.53345
10-02-2023 23:58,82.49495
11-02-2023 23:58,82.5205
12-02-2023 23:58,82.5205
13-02-2023 23:58,82.59765
14-02-2023 23:58,82.86675
15-02-2023 23:58,82.7411
16-02-2023 23:58,82.69555
17-02-2023 23:58,82.81515
18-02-2023 23:58,82.7655
19-02-2023 23:58,82.7655
20-02-2023 23:58,82.69735
21-02-2023 23:58,82.86145
22-02-2023 23:58,82.83555
23-02-2023 23:58,82.61815
24-02-2023 23:58,82.9335
25-02-2023 23:58,82.9255
26-02-2023 23:58,82.9255
27-02-2023 23:58,82.65225
28-02-2023 23:58,82.63555
01-03-2023 23:58,82.42015
02-03-2023 23:58,82.35595
03-03-2023 23:58,81.71275
04-03-2023 23:58,81.71275
05-03-2023 23:58,81.71275
06-03-2023 23:58,81.85355
07-03-2023 23:58,82.07485
08-03-2023 23:58,81.96475
09-03-2023 23:58,82.01865
10-03-2023 23:58,82.01855
11-03-2023 23:58,81.9655
12-03-2023 23:58,81.9655
13-03-2023 23:58,82.41765
14-03-2023 23:58,82.30515
15-03-2023 23:58,82.71595
16-03-2023 23:58,82.62305
17-03-2023 23:58,82.53265
18-03-2023 23:58,82.5405
19-03-2023 23:58,82.5405
20-03-2023 23:58,82.52935
21-03-2023 23:58,82.67725
22-03-2023 23:58,82.52605
23-03-2023 23:58,82.26555
24-03-2023 23:58,82.34745
25-03-2023 23:58,82.34745
26-03-2023 23:58,82.33905
27-03-2023 23:58,82.21515
28-03-2023 23:58,82.16455
29-03-2023 23:58,82.25565
30-03-2023 23:58,82.10075
31-03-2023 23:58,82.18075
01-04-2023 23:58,82.18075
02-04-2023 23:58,82.18505
03-04-2023 23:58,82.14115
04-04-2023 23:58,82.11505
05-04-2023 23:58,81.95025
06-04-2023 23:58,81.83155
07-04-2023 23:58,81.87525
08-04-2023 23:58,81.8405
09-04-2023 23:58,81.88505
10-04-2023 23:58,81.98415
11-04-2023 23:58,82.07035
12-04-2023 23:58,81.96085
13-04-2023 23:58,81.68095
14-04-2023 23:58,81.84625
15-04-2023 23:58,81.8455
16-04-2023 23:58,81.84505
17-04-2023 23:58,82.00395
18-04-2023 23:58,82.10735
19-04-2023 23:58,82.34035
20-04-2023 23:58,82.14115
21-04-2023 23:58,82.04085
22-04-2023 23:58,82.04085
23-04-2023 23:58,82.05505
24-04-2023 23:58,81.85255
25-04-2023 23:58,81.99115
26-04-2023 23:58,81.76715
27-04-2023 23:58,81.76535
28-04-2023 23:58,81.74565
29-04-2023 23:58,81.7455
30-04-2023 23:58,81.74505
01-05-2023 23:58,81.77495
02-05-2023 23:58,81.77895
03-05-2023 23:58,81.78025
04-05-2023 23:58,81.70655
05-05-2023 23:58,81.72975
06-05-2023 23:58,81.72975
07-05-2023 23:58,81.73005
08-05-2023 23:58,81.78735
09-05-2023 23:58,82.10525
10-05-2023 23:58,81.92015
11-05-2023 23:58,82.10055
12-05-2023 23:58,82.2563
13-05-2023 23:58,82.2005
14-05-2023 23:58,82.20055
15-05-2023 23:58,82.26695
16-05-2023 23:58,82.29625
17-05-2023 23:58,82.45055
18-05-2023 23:58,82.72535
19-05-2023 23:58,82.8388
20-05-2023 23:58,82.9055
21-05-2023 23:58,82.90505
22-05-2023 23:58,82.82525
23-05-2023 23:58,82.89085
24-05-2023 23:58,82.71395
25-05-2023 23:58,82.74235
26-05-2023 23:58,82.56485
27-05-2023 23:58,82.5648
28-05-2023 23:58,82.57505
29-05-2023 23:58,82.57995
30-05-2023 23:58,82.68415
31-05-2023 23:58,82.66705
01-06-2023 23:58,82.27695
02-06-2023 23:58,82.41
03-06-2023 23:58,82.4035
04-06-2023 23:58,82.41005
05-06-2023 23:58,82.51145
06-06-2023 23:58,82.51745
07-06-2023 23:58,82.61835
08-06-2023 23:58,82.48855
09-06-2023 23:58,82.42535
10-06-2023 23:58,82.4455
11-06-2023 23:58,82.44505
12-06-2023 23:58,82.33745
13-06-2023 23:58,82.29065
14-06-2023 23:58,82.04525
15-06-2023 23:58,81.91295
16-06-2023 23:58,81.91155
17-06-2023 23:58,81.91155
18-06-2023 23:58,81.91505
19-06-2023 23:58,81.98165
20-06-2023 23:58,81.99205
21-06-2023 23:58,81.94175
22-06-2023 23:58,81.91955
23-06-2023 23:58,81.9578
24-06-2023 23:58,81.9855
25-06-2023 23:58,81.98505
26-06-2023 23:58,82.00675
27-06-2023 23:58,81.99865
28-06-2023 23:58,82.02675
29-06-2023 23:58,82.07565
30-06-2023 23:58,82.09625
01-07-2023 23:58,82.09625
02-07-2023 23:58,82.09655
03-07-2023 23:58,81.95035
04-07-2023 23:58,82.00735
05-07-2023 23:58,82.39435
06-07-2023 23:58,82.76865
07-07-2023 23:58,82.65395
08-07-2023 23:58,82.6155
09-07-2023 23:58,82.61555
10-07-2023 23:58,82.52555
11-07-2023 23:58,82.40015
12-07-2023 23:58,82.00205
13-07-2023 23:58,82.03105
14-07-2023 23:58,82.07735
15-07-2023 23:58,82.0775
16-07-2023 23:58,82.07705
17-07-2023 23:58,82.06155
18-07-2023 23:58,82.07565
19-07-2023 23:58,82.06195
20-07-2023 23:58,82.08265
21-07-2023 23:58,82.00305
22-07-2023 23:58,81.9905
23-07-2023 23:58,81.99055
24-07-2023 23:58,81.81445
25-07-2023 23:58,81.95035
26-07-2023 23:58,81.97575
27-07-2023 23:58,82.37495
28-07-2023 23:58,82.25975
29-07-2023 23:58,82.25975
30-07-2023 23:58,82.25305
31-07-2023 23:58,82.23355
01-08-2023 23:58,82.3075
02-08-2023 23:58,82.66355
03-08-2023 23:58,82.78455
04-08-2023 23:58,82.68375
05-08-2023 23:58,82.68375
06-08-2023 23:58,82.69555
07-08-2023 23:58,82.74855
08-08-2023 23:58,82.8525
09-08-2023 23:58,82.86655
10-08-2023 23:58,82.80015
11-08-2023 23:58,82.95665
12-08-2023 23:58,82.95665
13-08-2023 23:58,82.89755
14-08-2023 23:58,83.23365
15-08-2023 23:58,83.2005
16-08-2023 23:58,83.23725
17-08-2023 23:58,83.09855
18-08-2023 23:58,83.157
19-08-2023 23:58,83.157
20-08-2023 23:58,83.16755
21-08-2023 23:58,83.11375
22-08-2023 23:58,83.07355
23-08-2023 23:58,82.54495
24-08-2023 23:58,82.64165
25-08-2023 23:58,82.54825
26-08-2023 23:58,82.54825
27-08-2023 23:58,82.66455
28-08-2023 23:58,82.69175
29-08-2023 23:58,82.49495
30-08-2023 23:58,82.70065
31-08-2023 23:58,82.66055
01-09-2023 23:58,82.72395
02-09-2023 23:58,82.72395
03-09-2023 23:58,82.69725
04-09-2023 23:58,82.73485
05-09-2023 23:58,83.10175
06-09-2023 23:58,83.25765
07-09-2023 23:58,83.24175
08-09-2023 23:58,83.125
09-09-2023 23:58,83.125
10-09-2023 23:58,83.03155
11-09-2023 23:58,82.94355
12-09-2023 23:58,82.8575
13-09-2023 23:58,82.93705
14-09-2023 23:58,83.02855
15-09-2023 23:58,83.09035
16-09-2023 23:58,83.09035
17-09-2023 23:58,83.08605
18-09-2023 23:58,83.25515
19-09-2023 23:58,83.2025
20-09-2023 23:58,83.08725
21-09-2023 23:58,82.85655
22-09-2023 23:58,83.105
23-09-2023 23:58,83.105
24-09-2023 23:58,82.97505
25-09-2023 23:58,83.02555
26-09-2023 23:58,83.29895
27-09-2023 23:58,83.23615
28-09-2023 23:58,83.2005
29-09-2023 23:58,83.17755
30-09-2023 23:58,83.035
01-10-2023 23:58,83.03505
02-10-2023 23:58,83.35965
03-10-2023 23:58,83.23005
04-10-2023 23:58,83.45005
05-10-2023 23:58,83.22515
06-10-2023 23:58,83.10185
07-10-2023 23:58,83.12
08-10-2023 23:58,83.12485
09-10-2023 23:58,83.27055
10-10-2023 23:58,83.25055
11-10-2023 23:58,83.21825
12-10-2023 23:58,83.26265
13-10-2023 23:58,83.42315
14-10-2023 23:58,83.27955
15-10-2023 23:58,83.28255
16-10-2023 23:58,83.19975
17-10-2023 23:58,83.26455
18-10-2023 23:58,83.26885
19-10-2023 23:58,83.12255
20-10-2023 23:58,83.23965
21-10-2023 23:58,83.23965
22-10-2023 23:58,83.16005
23-10-2023 23:58,83.02965
24-10-2023 23:58,83.0166
25-10-2023 23:58,83.17125
26-10-2023 23:58,83.28275
27-10-2023 23:58,83.41365
28-10-2023 23:58,83.41365
29-10-2023 23:58,83.41365
30-10-2023 23:58,83.29675
31-10-2023 23:58,83.27745
01-11-2023 23:58,85.2015
02-11-2023 23:58,83.24755
03-11-2023 23:58,83.15875
04-11-2023 23:58,83.15875
05-11-2023 23:58,83.15875
06-11-2023 23:58,83.22305
07-11-2023 23:58,83.23285
08-11-2023 23:58,83.21795
09-11-2023 23:58,83.31965
10-11-2023 23:58,83.29915
11-11-2023 23:58,83.29915
12-11-2023 23:58,83.29915
13-11-2023 23:58,83.19785
14-11-2023 23:58,83.0233
15-11-2023 23:58,83.18645
16-11-2023 23:58,83.14045
17-11-2023 23:58,83.29175
18-11-2023 23:58,83.29175
19-11-2023 23:58,83.29175
20-11-2023 23:58,83.32245
21-11-2023 23:58,83.34595
22-11-2023 23:58,83.54855
23-11-2023 23:58,83.34425
24-11-2023 23:58,83.31475
25-11-2023 23:58,83.31475
26-11-2023 23:58,83.31475
27-11-2023 23:58,83.36475
28-11-2023 23:58,83.41835
29-11-2023 23:58,83.26335
30-11-2023 23:58,83.35295
01-12-2023 23:58,83.21885
02-12-2023 23:58,83.21885
03-12-2023 23:58,83.21885
04-12-2023 23:58,83.41735
05-12-2023 23:58,83.31615
06-12-2023 23:58,83.28985
07-12-2023 23:58,83.35465
08-12-2023 23:58,83.43035
09-12-2023 23:58,83.43035
10-12-2023 23:58,83.43035
11-12-2023 23:58,83.34375
12-12-2023 23:58,83.39625
13-12-2023 23:58,83.28355
14-12-2023 23:58,83.29735
15-12-2023 23:58,83.0419
16-12-2023 23:58,83.04195
17-12-2023 23:58,83.04195
18-12-2023 23:58,83.11145
19-12-2023 23:58,83.09185
20-12-2023 23:58,83.26745
21-12-2023 23:58,83.17185
22-12-2023 23:58,83.33525
23-12-2023 23:58,83.1725
24-12-2023 23:58,83.1725
25-12-2023 23:58,83.17255
26-12-2023 23:58,83.18305
27-12-2023 23:58,83.26745
28-12-2023 23:58,82.891
29-12-2023 23:58,83.24885
30-12-2023 23:58,83.24885
31-12-2023 23:58,83.24885
01-01-2024 23:58,83.20285
02-01-2024 23:58,83.25725
03-01-2024 23:58,83.31835
04-01-2024 23:58,83.2335
05-01-2024 23:58,83.19135
06-01-2024 23:58,83.19135
07-01-2024 23:58,83.19135
08-01-2024 23:58,83.05095
09-01-2024 23:58,83.15635
10-01-2024 23:58,83.02585
11-01-2024 23:58,83.07635
12-01-2024 23:58,82.87235
13-01-2024 23:58,82.87235
14-01-2024 23:58,82.87235
15-01-2024 23:58,82.84795
16-01-2024 23:58,83.08925
17-01-2024 23:58,83.17785
18-01-2024 23:58,83.16085
19-01-2024 23:58,83.12495
20-01-2024 23:58,83.12495
21-01-2024 23:58,83.12495
22-01-2024 23:58,83.09535
23-01-2024 23:58,83.22165
24-01-2024 23:58,83.11675
25-01-2024 23:58,83.14635
26-01-2024 23:58,83.12155
27-01-2024 23:58,83.12155
28-01-2024 23:58,83.12155
29-01-2024 23:58,83.18935
30-01-2024 23:58,83.10995
31-01-2024 23:58,83.05385
01-02-2024 23:58,82.92785
02-02-2024 23:58,82.99955
03-02-2024 23:58,82.99955
04-02-2024 23:58,82.99955
05-02-2024 23:58,83.1193
06-02-2024 23:58,83.07085
07-02-2024 23:58,83.01285
08-02-2024 23:58,82.98555
09-02-2024 23:58,83.01475
10-02-2024 23:58,83.01475
11-02-2024 23:58,83.01475
12-02-2024 23:58,82.98385
13-02-2024 23:58,83.06035
14-02-2024 23:58,83.04335
15-02-2024 23:58,83.00565
16-02-2024 23:58,82.9885
17-02-2024 23:58,83.01625
18-02-2024 23:58,83.01625
19-02-2024 23:58,83.02125
20-02-2024 23:58,82.83385
21-02-2024 23:58,82.93865
22-02-2024 23:58,82.87255
23-02-2024 23:58,82.88915
24-02-2024 23:58,82.88205
25-02-2024 23:58,82.88205
26-02-2024 23:58,82.85305
27-02-2024 23:58,82.94845
28-02-2024 23:58,82.91245
29-02-2024 23:58,82.91065
01-03-2024 23:58,82.84635
02-03-2024 23:58,82.84635
03-03-2024 23:58,82.84635
04-03-2024 23:58,82.91035
05-03-2024 23:58,82.89235
06-03-2024 23:58,82.81935
07-03-2024 23:58,82.75255
08-03-2024 23:58,82.75235
09-03-2024 23:58,82.75235
10-03-2024 23:58,82.75235
11-03-2024 23:58,82.77855
12-03-2024 23:58,82.83535
13-03-2024 23:58,82.83085
14-03-2024 23:58,82.96585
15-03-2024 23:58,82.88915
16-03-2024 23:58,82.88915
